slug_game,medal_type,country_name,country_3_letter_code
barcelona-1992,BRONZE,Pakistan,PAK
barcelona-1992,GOLD,Spain,ESP
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,Great Britain,GBR
barcelona-1992,GOLD,Poland,POL
barcelona-1992,SILVER,Unified Team,EUN
barcelona-1992,BRONZE,Italy,ITA
barcelona-1992,GOLD,Poland,POL
barcelona-1992,SILVER,Hungary,HUN
barcelona-1992,BRONZE,Unified Team,EUN
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Canada,CAN
barcelona-1992,SILVER,Canada,CAN
barcelona-1992,BRONZE,Japan,JPN
barcelona-1992,BRONZE,Japan,JPN
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,GOLD,Canada,CAN
barcelona-1992,BRONZE,Japan,JPN
barcelona-1992,GOLD,Spain,ESP
barcelona-1992,SILVER,Poland,POL
barcelona-1992,BRONZE,Ghana,GHA
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,Japan,JPN
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,SILVER,Unified Team,EUN
barcelona-1992,BRONZE,Romania,ROU
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,Latvia,LAT
barcelona-1992,BRONZE,Unified Team,EUN
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,BRONZE,Sweden,SWE
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Bulgaria,BUL
barcelona-1992,BRONZE,Poland,POL
barcelona-1992,GOLD,Czechoslovakia,TCH
barcelona-1992,SILVER,Japan,JPN
barcelona-1992,BRONZE,Italy,ITA
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,France,FRA
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,SILVER,Peru,PER
barcelona-1992,BRONZE,Italy,ITA
barcelona-1992,GOLD,Republic of Korea,KOR
barcelona-1992,SILVER,Bulgaria,BUL
barcelona-1992,BRONZE,Independent Olympic Athletes,IOA
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,BRONZE,Mongolia,MGL
barcelona-1992,GOLD,Republic of Korea,KOR
barcelona-1992,SILVER,Norway,NOR
barcelona-1992,BRONZE,Independent Olympic Athletes,IOA
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,Independent Olympic Athletes,IOA
barcelona-1992,BRONZE,Bulgaria,BUL
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,Unified Team,EUN
barcelona-1992,BRONZE,Czechoslovakia,TCH
barcelona-1992,GOLD,Cuba,CUB
barcelona-1992,SILVER,Netherlands,NED
barcelona-1992,BRONZE,Hungary,HUN
barcelona-1992,BRONZE,Great Britain,GBR
barcelona-1992,GOLD,Cuba,CUB
barcelona-1992,SILVER,Bulgaria,BUL
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,BRONZE,Philippines,PHI
barcelona-1992,GOLD,Cuba,CUB
barcelona-1992,SILVER,Nigeria,NGR
barcelona-1992,BRONZE,Netherlands,NED
barcelona-1992,BRONZE,New Zealand,NZL
barcelona-1992,GOLD,Cuba,CUB
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,Canada,CAN
barcelona-1992,BRONZE,Republic of Korea,KOR
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,Unified Team,EUN
barcelona-1992,BRONZE,Hungary,HUN
barcelona-1992,BRONZE,Poland,POL
barcelona-1992,GOLD,Democratic People's Republic of Korea,PRK
barcelona-1992,SILVER,Cuba,CUB
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,BRONZE,Hungary,HUN
barcelona-1992,GOLD,Cuba,CUB
barcelona-1992,SILVER,Nigeria,NGR
barcelona-1992,BRONZE,Denmark,DEN
barcelona-1992,BRONZE,Bulgaria,BUL
barcelona-1992,GOLD,Ireland,IRL
barcelona-1992,SILVER,Cuba,CUB
barcelona-1992,BRONZE,Puerto Rico,PUR
barcelona-1992,BRONZE,Thailand,THA
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,Spain,ESP
barcelona-1992,BRONZE,Algeria,ALG
barcelona-1992,BRONZE,Unified Team,EUN
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,Republic of Korea,KOR
barcelona-1992,BRONZE,Mongolia,MGL
barcelona-1992,GOLD,Cuba,CUB
barcelona-1992,SILVER,Ireland,IRL
barcelona-1992,BRONZE,Democratic People's Republic of Korea,PRK
barcelona-1992,BRONZE,Morocco,MAR
barcelona-1992,GOLD,Cuba,CUB
barcelona-1992,SILVER,Canada,CAN
barcelona-1992,BRONZE,Finland,FIN
barcelona-1992,BRONZE,Romania,ROU
barcelona-1992,GOLD,Spain,ESP
barcelona-1992,SILVER,Australia,AUS
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Italy,ITA
barcelona-1992,SILVER,Netherlands,NED
barcelona-1992,BRONZE,Belgium,BEL
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,Australia,AUS
barcelona-1992,BRONZE,Canada,CAN
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,Australia,AUS
barcelona-1992,BRONZE,Denmark,DEN
barcelona-1992,GOLD,Great Britain,GBR
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,New Zealand,NZL
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,Australia,AUS
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Estonia,EST
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,Netherlands,NED
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,Netherlands,NED
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,GOLD,Canada,CAN
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,Sweden,SWE
barcelona-1992,BRONZE,Finland,FIN
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Unified Team,EUN
barcelona-1992,BRONZE,Canada,CAN
barcelona-1992,GOLD,Hungary,HUN
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,Italy,ITA
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,BRONZE,Australia,AUS
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,Australia,AUS
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Unified Team,EUN
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,Unified Team,EUN
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Poland,POL
barcelona-1992,BRONZE,Suriname,SUR
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,Sweden,SWE
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,Australia,AUS
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,France,FRA
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,New Zealand,NZL
barcelona-1992,BRONZE,France,FRA
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Australia,AUS
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,GOLD,Australia,AUS
barcelona-1992,SILVER,Australia,AUS
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,GOLD,Japan,JPN
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Hungary,HUN
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,Hungary,HUN
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,Australia,AUS
barcelona-1992,BRONZE,Sweden,SWE
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,GOLD,Spain,ESP
barcelona-1992,SILVER,Unified Team,EUN
barcelona-1992,BRONZE,Italy,ITA
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,Germany,GER
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,United States of America,USA
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,Brazil,BRA
barcelona-1992,BRONZE,France,FRA
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Hungary,HUN
barcelona-1992,BRONZE,Great Britain,GBR
barcelona-1992,GOLD,Hungary,HUN
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Hungary,HUN
barcelona-1992,SILVER,Hungary,HUN
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Hungary,HUN
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,Australia,AUS
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Hungary,HUN
barcelona-1992,BRONZE,Australia,AUS
barcelona-1992,GOLD,Italy,ITA
barcelona-1992,SILVER,Spain,ESP
barcelona-1992,BRONZE,Unified Team,EUN
barcelona-1992,GOLD,Switzerland,SUI
barcelona-1992,SILVER,Spain,ESP
barcelona-1992,BRONZE,Croatia,CRO
barcelona-1992,BRONZE,Unified Team,EUN
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,Spain,ESP
barcelona-1992,BRONZE,United States of America,USA
barcelona-1992,GOLD,Germany,GER
barcelona-1992,GOLD,Germany,GER
barcelona-1992,SILVER,South Africa,RSA
barcelona-1992,SILVER,South Africa,RSA
barcelona-1992,BRONZE,Croatia,CRO
barcelona-1992,BRONZE,Croatia,CRO
barcelona-1992,BRONZE,Argentina,ARG
barcelona-1992,BRONZE,Argentina,ARG
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,GOLD,United States of America,USA
barcelona-1992,SILVER,Spain,ESP
barcelona-1992,SILVER,Spain,ESP
barcelona-1992,BRONZE,Unified Team,EUN
barcelona-1992,BRONZE,Unified Team,EUN
barcelona-1992,BRONZE,Australia,AUS
barcelona-1992,BRONZE,Australia,AUS
barcelona-1992,GOLD,Unified Team,EUN
barcelona-1992,SILVER,Sweden,SWE
barcelona-1992,BRONZE,France,FRA
barcelona-1992,GOLD,Republic of Korea,KOR
barcelona-1992,SILVER,Norway,NOR
barcelona-1992,BRONZE,Unified Team,EUN
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,SILVER,Germany,GER
barcelona-1992,SILVER,Germany,GER
barcelona-1992,BRONZE,Republic of Korea,KOR
barcelona-1992,BRONZE,Republic of Korea,KOR
barcelona-1992,BRONZE,Republic of Korea,KOR
barcelona-1992,BRONZE,Republic of Korea,KOR
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,BRONZE,Republic of Korea,KOR
barcelona-1992,BRONZE,Republic of Korea,KOR
barcelona-1992,BRONZE,Democratic People's Republic of Korea,PRK
barcelona-1992,BRONZE,Democratic People's Republic of Korea,PRK
barcelona-1992,GOLD,People's Republic of China,CHN
barcelona-1992,SILVER,People's Republic of China,CHN
barcelona-1992,BRONZE,Republic of Korea,KOR
barcelona-1992,BRONZE,Democratic People's Republic of Korea,PRK
barcelona-1992,GOLD,Sweden,SWE
barcelona-1992,SILVER,France,FRA
barcelona-1992,BRONZE,People's Republic of China,CHN
barcelona-1992,BRONZE,Republic of Korea,KOR
albertville-1992,GOLD,Norway,NOR
albertville-1992,SILVER,Norway,NOR
albertville-1992,BRONZE,Italy,ITA
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,SILVER,Finland,FIN
albertville-1992,BRONZE,Unified Team,EUN
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,SILVER,Norway,NOR
albertville-1992,BRONZE,Italy,ITA
albertville-1992,GOLD,Norway,NOR
albertville-1992,SILVER,Italy,ITA
albertville-1992,BRONZE,Italy,ITA
albertville-1992,GOLD,Norway,NOR
albertville-1992,SILVER,Italy,ITA
albertville-1992,BRONZE,Sweden,SWE
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,SILVER,Italy,ITA
albertville-1992,BRONZE,Unified Team,EUN
albertville-1992,GOLD,Norway,NOR
albertville-1992,SILVER,Italy,ITA
albertville-1992,BRONZE,Finland,FIN
albertville-1992,GOLD,Finland,FIN
albertville-1992,SILVER,Unified Team,EUN
albertville-1992,BRONZE,Unified Team,EUN
albertville-1992,GOLD,Norway,NOR
albertville-1992,SILVER,Norway,NOR
albertville-1992,BRONZE,Norway,NOR
albertville-1992,GOLD,Italy,ITA
albertville-1992,SILVER,Unified Team,EUN
albertville-1992,BRONZE,Unified Team,EUN
albertville-1992,GOLD,United States of America,USA
albertville-1992,SILVER,Unified Team,EUN
albertville-1992,BRONZE,Norway,NOR
albertville-1992,GOLD,France,FRA
albertville-1992,SILVER,France,FRA
albertville-1992,BRONZE,United States of America,USA
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Austria,AUT
albertville-1992,GOLD,United States of America,USA
albertville-1992,SILVER,People's Republic of China,CHN
albertville-1992,BRONZE,Germany,GER
albertville-1992,GOLD,United States of America,USA
albertville-1992,SILVER,People's Republic of China,CHN
albertville-1992,BRONZE,Germany,GER
albertville-1992,GOLD,Norway,NOR
albertville-1992,SILVER,Norway,NOR
albertville-1992,BRONZE,Netherlands,NED
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Japan,JPN
albertville-1992,GOLD,Norway,NOR
albertville-1992,SILVER,Netherlands,NED
albertville-1992,BRONZE,Netherlands,NED
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Republic of Korea,KOR
albertville-1992,BRONZE,Japan,JPN
albertville-1992,GOLD,Netherlands,NED
albertville-1992,SILVER,Norway,NOR
albertville-1992,BRONZE,Norway,NOR
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Germany,GER
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Japan,JPN
albertville-1992,BRONZE,Japan,JPN
albertville-1992,GOLD,Japan,JPN
albertville-1992,SILVER,Norway,NOR
albertville-1992,BRONZE,Austria,AUT
albertville-1992,GOLD,France,FRA
albertville-1992,SILVER,France,FRA
albertville-1992,BRONZE,Austria,AUT
albertville-1992,GOLD,Austria,AUT
albertville-1992,SILVER,Austria,AUT
albertville-1992,BRONZE,Germany,GER
albertville-1992,GOLD,Germany,GER
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Germany,GER
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Italy,ITA
albertville-1992,BRONZE,Italy,ITA
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Austria,AUT
albertville-1992,BRONZE,Austria,AUT
albertville-1992,GOLD,Canada,CAN
albertville-1992,SILVER,United States of America,USA
albertville-1992,BRONZE,Austria,AUT
albertville-1992,GOLD,Austria,AUT
albertville-1992,SILVER,Austria,AUT
albertville-1992,BRONZE,France,FRA
albertville-1992,GOLD,Norway,NOR
albertville-1992,SILVER,Italy,ITA
albertville-1992,BRONZE,Austria,AUT
albertville-1992,GOLD,Italy,ITA
albertville-1992,SILVER,France,FRA
albertville-1992,BRONZE,Germany,GER
albertville-1992,GOLD,Italy,ITA
albertville-1992,SILVER,Italy,ITA
albertville-1992,BRONZE,Switzerland,SUI
albertville-1992,GOLD,Norway,NOR
albertville-1992,SILVER,Luxembourg,LUX
albertville-1992,BRONZE,Norway,NOR
albertville-1992,GOLD,Austria,AUT
albertville-1992,SILVER,New Zealand,NZL
albertville-1992,BRONZE,Spain,ESP
albertville-1992,GOLD,Italy,ITA
albertville-1992,SILVER,Luxembourg,LUX
albertville-1992,BRONZE,Norway,NOR
albertville-1992,GOLD,Sweden,SWE
albertville-1992,SILVER,United States of America,USA
albertville-1992,SILVER,Austria,AUT
albertville-1992,GOLD,Austria,AUT
albertville-1992,SILVER,France,FRA
albertville-1992,BRONZE,Austria,AUT
albertville-1992,GOLD,Switzerland,SUI
albertville-1992,GOLD,Switzerland,SUI
albertville-1992,SILVER,Germany,GER
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Germany,GER
albertville-1992,BRONZE,Germany,GER
albertville-1992,GOLD,Austria,AUT
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Switzerland,SUI
albertville-1992,GOLD,United States of America,USA
albertville-1992,SILVER,People's Republic of China,CHN
albertville-1992,BRONZE,Democratic People's Republic of Korea,PRK
albertville-1992,GOLD,Republic of Korea,KOR
albertville-1992,SILVER,Canada,CAN
albertville-1992,BRONZE,Japan,JPN
albertville-1992,GOLD,Canada,CAN
albertville-1992,SILVER,United States of America,USA
albertville-1992,BRONZE,Unified Team,EUN
albertville-1992,GOLD,Republic of Korea,KOR
albertville-1992,SILVER,Canada,CAN
albertville-1992,BRONZE,Republic of Korea,KOR
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,SILVER,France,FRA
albertville-1992,SILVER,France,FRA
albertville-1992,BRONZE,Unified Team,EUN
albertville-1992,BRONZE,Unified Team,EUN
albertville-1992,GOLD,United States of America,USA
albertville-1992,SILVER,Japan,JPN
albertville-1992,BRONZE,United States of America,USA
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,SILVER,Unified Team,EUN
albertville-1992,SILVER,Unified Team,EUN
albertville-1992,BRONZE,Canada,CAN
albertville-1992,BRONZE,Canada,CAN
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,SILVER,United States of America,USA
albertville-1992,BRONZE,Czechoslovakia,TCH
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Sweden,SWE
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Unified Team,EUN
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Finland,FIN
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Unified Team,EUN
albertville-1992,BRONZE,Canada,CAN
albertville-1992,GOLD,France,FRA
albertville-1992,SILVER,Germany,GER
albertville-1992,BRONZE,Unified Team,EUN
albertville-1992,GOLD,Germany,GER
albertville-1992,SILVER,Unified Team,EUN
albertville-1992,BRONZE,Sweden,SWE
albertville-1992,GOLD,Unified Team,EUN
albertville-1992,SILVER,Canada,CAN
albertville-1992,BRONZE,Czechoslovakia,TCH
albertville-1992,GOLD,Finland,FIN
albertville-1992,SILVER,Austria,AUT
albertville-1992,BRONZE,Czechoslovakia,TCH
albertville-1992,GOLD,Finland,FIN
albertville-1992,SILVER,Austria,AUT
albertville-1992,BRONZE,Austria,AUT
albertville-1992,GOLD,Austria,AUT
albertville-1992,SILVER,Austria,AUT
albertville-1992,BRONZE,Finland,FIN
seoul-1988,GOLD,Canada,CAN
seoul-1988,GOLD,Canada,CAN
seoul-1988,SILVER,United States of America,USA
seoul-1988,SILVER,United States of America,USA
seoul-1988,BRONZE,Japan,JPN
seoul-1988,BRONZE,Japan,JPN
seoul-1988,GOLD,Canada,CAN
seoul-1988,SILVER,United States of America,USA
seoul-1988,BRONZE,Japan,JPN
seoul-1988,GOLD,Australia,AUS
seoul-1988,SILVER,Republic of Korea,KOR
seoul-1988,BRONZE,Netherlands,NED
seoul-1988,GOLD,Great Britain,GBR
seoul-1988,SILVER,Federal Republic of Germany,FRG
seoul-1988,BRONZE,Netherlands,NED
seoul-1988,GOLD,Finland,FIN
seoul-1988,SILVER,Czechoslovakia,TCH
seoul-1988,BRONZE,Finland,FIN
seoul-1988,GOLD,Romania,ROU
seoul-1988,SILVER,Soviet Union,URS
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,Bulgaria,BUL
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,German Democratic Republic (Germany),GDR
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,United States of America,USA
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,United States of America,USA
seoul-1988,BRONZE,United States of America,USA
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,United States of America,USA
seoul-1988,BRONZE,United States of America,USA
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,Senegal,SEN
seoul-1988,BRONZE,United States of America,USA
seoul-1988,GOLD,Kenya,KEN
seoul-1988,SILVER,Brazil,BRA
seoul-1988,BRONZE,Morocco,MAR
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,Jamaica,JAM
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,Italy,ITA
seoul-1988,SILVER,Kenya,KEN
seoul-1988,BRONZE,Djibouti,DJI
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,Great Britain,GBR
seoul-1988,BRONZE,United States of America,USA
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,Soviet Union,URS
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,United States of America,USA
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,United States of America,USA
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,German Democratic Republic (Germany),GDR
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,Canada,CAN
seoul-1988,GOLD,Australia,AUS
seoul-1988,SILVER,Soviet Union,URS
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,German Democratic Republic (Germany),GDR
seoul-1988,SILVER,United States of America,USA
seoul-1988,BRONZE,Switzerland,SUI
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,Great Britain,GBR
seoul-1988,BRONZE,France,FRA
seoul-1988,GOLD,Morocco,MAR
seoul-1988,SILVER,Italy,ITA
seoul-1988,BRONZE,Kenya,KEN
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,Jamaica,JAM
seoul-1988,BRONZE,Federal Republic of Germany,FRG
seoul-1988,GOLD,Czechoslovakia,TCH
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,Italy,ITA
seoul-1988,GOLD,Kenya,KEN
seoul-1988,SILVER,Kenya,KEN
seoul-1988,BRONZE,Great Britain,GBR
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,Great Britain,GBR
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,Kenya,KEN
seoul-1988,SILVER,Federal Republic of Germany,FRG
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,Bulgaria,BUL
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,Federal Republic of Germany,FRG
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,Soviet Union,URS
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,Bulgaria,BUL
seoul-1988,SILVER,Soviet Union,URS
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,United States of America,USA
seoul-1988,BRONZE,Sweden,SWE
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,Romania,ROU
seoul-1988,BRONZE,Great Britain,GBR
seoul-1988,GOLD,German Democratic Republic (Germany),GDR
seoul-1988,SILVER,Soviet Union,URS
seoul-1988,BRONZE,Federal Republic of Germany,FRG
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,United States of America,USA
seoul-1988,BRONZE,Brazil,BRA
seoul-1988,GOLD,Kenya,KEN
seoul-1988,SILVER,Great Britain,GBR
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,People's Republic of China,CHN
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,Great Britain,GBR
seoul-1988,BRONZE,United States of America,USA
seoul-1988,GOLD,United States of America,USA
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,German Democratic Republic (Germany),GDR
seoul-1988,SILVER,Great Britain,GBR
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,Portugal,POR
seoul-1988,SILVER,Australia,AUS
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,German Democratic Republic (Germany),GDR
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,Bulgaria,BUL
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,SILVER,Romania,ROU
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,BRONZE,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,Romania,ROU
seoul-1988,GOLD,Romania,ROU
seoul-1988,SILVER,German Democratic Republic (Germany),GDR
seoul-1988,BRONZE,Soviet Union,URS
seoul-1988,GOLD,Bulgaria,BUL
seoul-1988,GOLD,Hungary,HUN
seoul-1988,GOLD,Soviet Union,URS
seoul-1988,GOLD,Romania,ROU
seoul-1988,SILVER,Soviet Union,URS
seoul-1988,BRONZE,Bulgaria,BUL
seoul-1988,GOLD,Romania,ROU
seoul-1988,SILVER,Soviet Union,URS
seoul-1988,BRONZE,United States of America,USA
